comp_ref,Compound,smiles,IE,IP,EA,HL,Dipole,HOMO,LUMO,Electronegativity,Chemical hardness,Global softness,Electrophilicity,Number of e- transferred,Total Molweight,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Total Molweight 2,cLogP 2,cLogS 2,H-Acceptors 2,H-Donors 2,Total Surface Area 2,Relative PSA 2,Polar Surface Area 2,Fragments,Non-H Atoms,Non-C/H Atoms,Metal-Atoms,Electronegative Atoms,Stereo Centers,Rotatable Bonds,Rings Closures,Aromatic Atoms,sp3-Atoms,Symmetric atoms,Small Rings,Carbo-Rings,Hetero-Rings,Saturated Rings,Non-Aromatic Rings,Aromatic Rings,Saturated Carbo-Rings,Non-Aromatic Carbo-Rings,Carbo-Aromatic Rings,Saturated Hetero-Rings,Non-Aromatic Hetero-Rings,Hetero-Aromatic Rings,Amides,Amines,Alkyl-Amines,Aromatic Amines,Aromatic Nitrogens,Basic Nitrogens,Acidic Oxygens,ConcInh_M,TempK,Time_H,Med_ConcM,Med_ID,Method
comp_3,"2-phenyl-3-(2-(4-
phenylpiperazin-1-yl)ethyl)quinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5)CC4,88.9,8.140845,0.766095,7.37475,1.731755,-8.140845,-0.766095,4.45347,3.687375,0.271195634,2.689365069,-0.345303909,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,1,31,5,0,5,0,5,5,18,7,6,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0002,313,30,1,HCl,WL
comp_3,"2-phenyl-3-(2-(4-
phenylpiperazin-1-yl)ethyl)quinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5)CC4,86.8,8.140845,0.766095,7.37475,1.731755,-8.140845,-0.766095,4.45347,3.687375,0.271195634,2.689365069,-0.345303909,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,1,31,5,0,5,0,5,5,18,7,6,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0002,323,30,1,HCl,WL
comp_3,"2-phenyl-3-(2-(4-
phenylpiperazin-1-yl)ethyl)quinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5)CC4,82.9,8.140845,0.766095,7.37475,1.731755,-8.140845,-0.766095,4.45347,3.687375,0.271195634,2.689365069,-0.345303909,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,1,31,5,0,5,0,5,5,18,7,6,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0002,333,30,1,HCl,WL
comp_3,"2-phenyl-3-(2-(4-
phenylpiperazin-1-yl)ethyl)quinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5)CC4,93.9,8.140845,0.766095,7.37475,1.731755,-8.140845,-0.766095,4.45347,3.687375,0.271195634,2.689365069,-0.345303909,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,1,31,5,0,5,0,5,5,18,7,6,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0003,303,30,1,HCl,WL
comp_3,"2-phenyl-3-(2-(4-
phenylpiperazin-1-yl)ethyl)quinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5)CC4,91.5,8.140845,0.766095,7.37475,1.731755,-8.140845,-0.766095,4.45347,3.687375,0.271195634,2.689365069,-0.345303909,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,1,31,5,0,5,0,5,5,18,7,6,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0003,313,30,1,HCl,WL
comp_3,"2-phenyl-3-(2-(4-
phenylpiperazin-1-yl)ethyl)quinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5)CC4,90.2,8.140845,0.766095,7.37475,1.731755,-8.140845,-0.766095,4.45347,3.687375,0.271195634,2.689365069,-0.345303909,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,1,31,5,0,5,0,5,5,18,7,6,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0003,323,30,1,HCl,WL
comp_3,"2-phenyl-3-(2-(4-
phenylpiperazin-1-yl)ethyl)quinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5)CC4,86,8.140845,0.766095,7.37475,1.731755,-8.140845,-0.766095,4.45347,3.687375,0.271195634,2.689365069,-0.345303909,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,1,31,5,0,5,0,5,5,18,7,6,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0003,333,30,1,HCl,WL
comp_3,"2-phenyl-3-(2-(4-
phenylpiperazin-1-yl)ethyl)quinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5)CC4,95.5,8.140845,0.766095,7.37475,1.731755,-8.140845,-0.766095,4.45347,3.687375,0.271195634,2.689365069,-0.345303909,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,1,31,5,0,5,0,5,5,18,7,6,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0004,303,30,1,HCl,WL
comp_3,"2-phenyl-3-(2-(4-
phenylpiperazin-1-yl)ethyl)quinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5)CC4,93.1,8.140845,0.766095,7.37475,1.731755,-8.140845,-0.766095,4.45347,3.687375,0.271195634,2.689365069,-0.345303909,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,1,31,5,0,5,0,5,5,18,7,6,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0004,313,30,1,HCl,WL
comp_3,"2-phenyl-3-(2-(4-
phenylpiperazin-1-yl)ethyl)quinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5)CC4,91.2,8.140845,0.766095,7.37475,1.731755,-8.140845,-0.766095,4.45347,3.687375,0.271195634,2.689365069,-0.345303909,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,1,31,5,0,5,0,5,5,18,7,6,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0004,323,30,1,HCl,WL
comp_3,"2-phenyl-3-(2-(4-
phenylpiperazin-1-yl)ethyl)quinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5)CC4,88.9,8.140845,0.766095,7.37475,1.731755,-8.140845,-0.766095,4.45347,3.687375,0.271195634,2.689365069,-0.345303909,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,410.519,3.7338,-3.68,5,0,319.96,0.11001,39.15,1,31,5,0,5,0,5,5,18,7,6,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0004,333,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,90.3,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0001,298,30,1,HCl,PDP
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,92.2,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0002,298,30,1,HCl,PDP
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,94.1,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0003,298,30,1,HCl,PDP
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,95.2,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0004,298,30,1,HCl,PDP
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,91.1,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0001,298,30,1,HCl,EIS
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,94.3,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0002,298,30,1,HCl,EIS
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,95.7,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0003,298,30,1,HCl,EIS
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,96.1,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0004,298,30,1,HCl,EIS
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,86.2,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0001,303,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,82.8,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0001,313,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,79.6,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0001,323,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,76.1,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0001,333,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,90.1,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0002,303,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,87.5,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0002,313,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,86,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0002,323,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,82.1,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0002,333,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,93.4,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0003,303,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,91.2,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0003,313,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,89.7,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0003,323,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,85.3,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0003,333,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,95,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0004,303,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,92.8,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0004,313,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,90.9,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0004,323,30,1,HCl,WL
comp_4,"3-(2-(4-(2-methoxyphenyl)piperazin-1-yl)ethyl)-2-
phenylquinazolin-4(3H)-one",O=C1C=2C=CC=CC2N=C(C=3C=CC=CC3)N1CCN4CCN(C=5C=CC=CC5OC)CC4,88.1,8.143977,0.768827,7.37515,2.236526,-8.143977,-0.768827,4.456402,3.687575,0.271180925,2.692761338,-0.344887629,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,440.545,3.6638,-3.698,6,0,342.22,0.13208,48.38,1,33,6,0,6,0,6,5,18,10,4,5,3,2,1,2,3,0,0,3,1,2,0,1,2,1,1,0,1,0,0.0004,333,30,1,HCl,WL
comp_5,8- (2-bromoethoxy) quinoline,BrCCOc1cccc2cccnc12,88.7,8.803741,0.657356,8.146385,2.327363,-8.803741,-0.657356,4.7305485,4.0731925,0.24550767,2.746996258,-0.278583875,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,1,14,3,0,3,0,3,2,10,3,0,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0.000001,298,1,1,HCl,PDP
comp_5,8- (2-bromoethoxy) quinoline,BrCCOc1cccc2cccnc12,89.8,8.803741,0.657356,8.146385,2.327363,-8.803741,-0.657356,4.7305485,4.0731925,0.24550767,2.746996258,-0.278583875,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,1,14,3,0,3,0,3,2,10,3,0,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0.00001,298,1,1,HCl,PDP
comp_5,8- (2-bromoethoxy) quinoline,BrCCOc1cccc2cccnc12,98.1,8.803741,0.657356,8.146385,2.327363,-8.803741,-0.657356,4.7305485,4.0731925,0.24550767,2.746996258,-0.278583875,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,1,14,3,0,3,0,3,2,10,3,0,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0001,298,1,1,HCl,PDP
comp_5,8- (2-bromoethoxy) quinoline,BrCCOc1cccc2cccnc12,81.8,8.803741,0.657356,8.146385,2.327363,-8.803741,-0.657356,4.7305485,4.0731925,0.24550767,2.746996258,-0.278583875,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,1,14,3,0,3,0,3,2,10,3,0,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0.000001,298,1,1,HCl,EIS
comp_5,8- (2-bromoethoxy) quinoline,BrCCOc1cccc2cccnc12,88.1,8.803741,0.657356,8.146385,2.327363,-8.803741,-0.657356,4.7305485,4.0731925,0.24550767,2.746996258,-0.278583875,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,1,14,3,0,3,0,3,2,10,3,0,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0.00001,298,1,1,HCl,EIS
comp_5,8- (2-bromoethoxy) quinoline,BrCCOc1cccc2cccnc12,92.4,8.803741,0.657356,8.146385,2.327363,-8.803741,-0.657356,4.7305485,4.0731925,0.24550767,2.746996258,-0.278583875,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,1,14,3,0,3,0,3,2,10,3,0,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0001,298,1,1,HCl,EIS
comp_5,8- (2-bromoethoxy) quinoline,BrCCOc1cccc2cccnc12,95.2,8.803741,0.657356,8.146385,2.327363,-8.803741,-0.657356,4.7305485,4.0731925,0.24550767,2.746996258,-0.278583875,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,1,14,3,0,3,0,3,2,10,3,0,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0.001,298,1,1,HCl,EIS
comp_5,8- (2-bromoethoxy) quinoline,BrCCOc1cccc2cccnc12,98.36,8.803741,0.657356,8.146385,2.327363,-8.803741,-0.657356,4.7305485,4.0731925,0.24550767,2.746996258,-0.278583875,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,252.11,2.6722,-3.183,2,0,162.77,0.12883,22.12,1,14,3,0,3,0,3,2,10,3,0,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0.001,298,1,1,HCl,PDP
